"HID","UID","Name","CommonName","TaxID","Count","Rank","Group","Phylum","Class","Order","Family","Genus"
1755017,504584,"Gobiomorphus","Bullies",86236,31,"genus","Fish","Chordata","Actinopteri","Gobiiformes","Eleotridae","Gobiomorphus"
1742656,504585,"Anguilla australis","Shortfin eel",7940,537,"species","Fish","Chordata","Actinopteri","Anguilliformes","Anguillidae","Anguilla"
1755092,504585,"Oncorhynchus mykiss","Rainbow trout",8022,44,"species","Fish","Chordata","Actinopteri","Salmoniformes","Salmonidae","Oncorhynchus"
1742576,504585,"Salmo","Trout",8028,24,"genus","Fish","Chordata","Actinopteri","Salmoniformes","Salmonidae","Salmo"
1750837,504585,"Salmo trutta","Brown trout",8032,201,"species","Fish","Chordata","Actinopteri","Salmoniformes","Salmonidae","Salmo"
1742670,504585,"Anguilla dieffenbachii","Longfin eel",61127,673,"species","Fish","Chordata","Actinopteri","Anguilliformes","Anguillidae","Anguilla"
1824436,504585,"Gobiomorphus","Bullies",86236,45,"genus","Fish","Chordata","Actinopteri","Gobiiformes","Eleotridae","Gobiomorphus"
1816636,504585,"Gobiomorphus huttoni","Redfin bully",587584,503,"species","Fish","Chordata","Actinopteri","Gobiiformes","Eleotridae","Gobiomorphus"
1750852,504586,"Anguilla australis","Shortfin eel",7940,649,"species","Fish","Chordata","Actinopteri","Anguilliformes","Anguillidae","Anguilla"
1819156,504586,"Oncorhynchus","Salmon/Trout",8016,130,"genus","Fish","Chordata","Actinopteri","Salmoniformes","Salmonidae","Oncorhynchus"
1750853,504586,"Oncorhynchus mykiss","Rainbow trout",8022,170,"species","Fish","Chordata","Actinopteri","Salmoniformes","Salmonidae","Oncorhynchus"
1750861,504586,"Salmo trutta","Brown trout",8032,218,"species","Fish","Chordata","Actinopteri","Salmoniformes","Salmonidae","Salmo"
1742828,504586,"Anguilla dieffenbachii","Longfin eel",61127,671,"species","Fish","Chordata","Actinopteri","Anguilliformes","Anguillidae","Anguilla"
1750857,504586,"Gobiomorphus huttoni","Redfin bully",587584,92,"species","Fish","Chordata","Actinopteri","Gobiiformes","Eleotridae","Gobiomorphus"
1750880,504587,"Anguilla australis","Shortfin eel",7940,632,"species","Fish","Chordata","Actinopteri","Anguilliformes","Anguillidae","Anguilla"
1750887,504587,"Oncorhynchus mykiss","Rainbow trout",8022,62,"species","Fish","Chordata","Actinopteri","Salmoniformes","Salmonidae","Oncorhynchus"
1743061,504587,"Salmo","Trout",8028,14,"genus","Fish","Chordata","Actinopteri","Salmoniformes","Salmonidae","Salmo"
1755341,504587,"Salmo trutta","Brown trout",8032,26,"species","Fish","Chordata","Actinopteri","Salmoniformes","Salmonidae","Salmo"
1743056,504587,"Anguilla dieffenbachii","Longfin eel",61127,727,"species","Fish","Chordata","Actinopteri","Anguilliformes","Anguillidae","Anguilla"
1819165,504587,"Geotria australis","Pouched lamprey",71168,107,"species","Fish","Chordata","Hyperoartia","Petromyzontiformes","Geotriidae","Geotria"
1819166,504587,"Retropinna retropinna","Common smelt",170203,97,"species","Fish","Chordata","Actinopteri","Osmeriformes","Retropinnidae","Retropinna"
1816748,504587,"Gobiomorphus huttoni","Redfin bully",587584,21,"species","Fish","Chordata","Actinopteri","Gobiiformes","Eleotridae","Gobiomorphus"
1750905,504588,"Anguilla australis","Shortfin eel",7940,282,"species","Fish","Chordata","Actinopteri","Anguilliformes","Anguillidae","Anguilla"
1819174,504588,"Oncorhynchus","Salmon/Trout",8016,98,"genus","Fish","Chordata","Actinopteri","Salmoniformes","Salmonidae","Oncorhynchus"
1750903,504588,"Oncorhynchus mykiss","Rainbow trout",8022,182,"species","Fish","Chordata","Actinopteri","Salmoniformes","Salmonidae","Oncorhynchus"
1750911,504588,"Salmo trutta","Brown trout",8032,215,"species","Fish","Chordata","Actinopteri","Salmoniformes","Salmonidae","Salmo"
1743290,504588,"Anguilla dieffenbachii","Longfin eel",61127,289,"species","Fish","Chordata","Actinopteri","Anguilliformes","Anguillidae","Anguilla"
1750916,504588,"Galaxias maculatus","Inanga",61620,13,"species","Fish","Chordata","Actinopteri","Galaxiiformes","Galaxiidae","Galaxias"
1759883,504588,"Geotria australis","Pouched lamprey",71168,14,"species","Fish","Chordata","Hyperoartia","Petromyzontiformes","Geotriidae","Geotria"
1816794,504588,"Gobiomorphus","Bullies",86236,26,"genus","Fish","Chordata","Actinopteri","Gobiiformes","Eleotridae","Gobiomorphus"
1750939,504589,"Anguilla australis","Shortfin eel",7940,773,"species","Fish","Chordata","Actinopteri","Anguilliformes","Anguillidae","Anguilla"
1819188,504589,"Oncorhynchus","Salmon/Trout",8016,348,"genus","Fish","Chordata","Actinopteri","Salmoniformes","Salmonidae","Oncorhynchus"
1750949,504589,"Oncorhynchus mykiss","Rainbow trout",8022,56,"species","Fish","Chordata","Actinopteri","Salmoniformes","Salmonidae","Oncorhynchus"
1743489,504589,"Salmo","Trout",8028,15,"genus","Fish","Chordata","Actinopteri","Salmoniformes","Salmonidae","Salmo"
1750938,504589,"Salmo trutta","Brown trout",8032,200,"species","Fish","Chordata","Actinopteri","Salmoniformes","Salmonidae","Salmo"
1743475,504589,"Anguilla dieffenbachii","Longfin eel",61127,628,"species","Fish","Chordata","Actinopteri","Anguilliformes","Anguillidae","Anguilla"
1743536,504589,"Geotria australis","Pouched lamprey",71168,323,"species","Fish","Chordata","Hyperoartia","Petromyzontiformes","Geotriidae","Geotria"
1750942,504589,"Gobiomorphus huttoni","Redfin bully",587584,51,"species","Fish","Chordata","Actinopteri","Gobiiformes","Eleotridae","Gobiomorphus"
1819199,504590,"Anguilla","Eels",7935,45,"genus","Fish","Chordata","Actinopteri","Anguilliformes","Anguillidae","Anguilla"
1743709,504590,"Anguilla australis","Shortfin eel",7940,400,"species","Fish","Chordata","Actinopteri","Anguilliformes","Anguillidae","Anguilla"
1816873,504590,"Oncorhynchus mykiss","Rainbow trout",8022,57,"species","Fish","Chordata","Actinopteri","Salmoniformes","Salmonidae","Oncorhynchus"
1750967,504590,"Salmo trutta","Brown trout",8032,301,"species","Fish","Chordata","Actinopteri","Salmoniformes","Salmonidae","Salmo"
1743669,504590,"Anguilla dieffenbachii","Longfin eel",61127,319,"species","Fish","Chordata","Actinopteri","Anguilliformes","Anguillidae","Anguilla"
1755650,504590,"Gobiomorphus","Bullies",86236,32,"genus","Fish","Chordata","Actinopteri","Gobiiformes","Eleotridae","Gobiomorphus"
1759974,504590,"Gobiomorphus huttoni","Redfin bully",587584,187,"species","Fish","Chordata","Actinopteri","Gobiiformes","Eleotridae","Gobiomorphus"
1743980,504591,"Anguilla australis","Shortfin eel",7940,53,"species","Fish","Chordata","Actinopteri","Anguilliformes","Anguillidae","Anguilla"
1743882,504591,"Anguilla dieffenbachii","Longfin eel",61127,906,"species","Fish","Chordata","Actinopteri","Anguilliformes","Anguillidae","Anguilla"
1816913,504591,"Galaxias maculatus","Inanga",61620,20,"species","Fish","Chordata","Actinopteri","Galaxiiformes","Galaxiidae","Galaxias"
1743939,504591,"Geotria australis","Pouched lamprey",71168,234,"species","Fish","Chordata","Hyperoartia","Petromyzontiformes","Geotriidae","Geotria"
1743988,504591,"Gobiomorphus","Bullies",86236,412,"genus","Fish","Chordata","Actinopteri","Gobiiformes","Eleotridae","Gobiomorphus"
1750997,504591,"Retropinna retropinna","Common smelt",170203,223,"species","Fish","Chordata","Actinopteri","Osmeriformes","Retropinnidae","Retropinna"
1750998,504591,"Cheimarrichthys fosteri","Torrentfish",206139,27,"species","Fish","Chordata","Actinopteri","Uranoscopiformes","Cheimarrichthyidae","Cheimarrichthys"
1744092,504591,"Gobiomorphus huttoni","Redfin bully",587584,525,"species","Fish","Chordata","Actinopteri","Gobiiformes","Eleotridae","Gobiomorphus"
1750992,504591,"Gobiomorphus cotidianus/basalis/dinae","Common/Cran/Dinahs bully",10000038,109,"genus","Fish","Chordata","Actinopteri","Gobiiformes","Eleotridae","Gobiomorphus"
1755955,504592,"Anguilla australis","Shortfin eel",7940,39,"species","Fish","Chordata","Actinopteri","Anguilliformes","Anguillidae","Anguilla"
1824959,504592,"Salmo trutta","Brown trout",8032,9,"species","Fish","Chordata","Actinopteri","Salmoniformes","Salmonidae","Salmo"
1744246,504592,"Anguilla dieffenbachii","Longfin eel",61127,1145,"species","Fish","Chordata","Actinopteri","Anguilliformes","Anguillidae","Anguilla"
1816960,504592,"Galaxias maculatus","Inanga",61620,7,"species","Fish","Chordata","Actinopteri","Galaxiiformes","Galaxiidae","Galaxias"
1744387,504592,"Geotria australis","Pouched lamprey",71168,304,"species","Fish","Chordata","Hyperoartia","Petromyzontiformes","Geotriidae","Geotria"
1744321,504592,"Gobiomorphus","Bullies",86236,838,"genus","Fish","Chordata","Actinopteri","Gobiiformes","Eleotridae","Gobiomorphus"
1755943,504592,"Retropinna retropinna","Common smelt",170203,67,"species","Fish","Chordata","Actinopteri","Osmeriformes","Retropinnidae","Retropinna"
1756016,504592,"Cheimarrichthys fosteri","Torrentfish",206139,6,"species","Fish","Chordata","Actinopteri","Uranoscopiformes","Cheimarrichthyidae","Cheimarrichthys"
1816928,504592,"Gobiomorphus cotidianus","Common bully",226931,346,"species","Fish","Chordata","Actinopteri","Gobiiformes","Eleotridae","Gobiomorphus"
1755959,504592,"Aldrichetta forsteri","Yelloweye mullet",443748,202,"species","Fish","Chordata","Actinopteri","Mugiliformes","Mugilidae","Aldrichetta"
1751030,504592,"Gobiomorphus huttoni","Redfin bully",587584,1110,"species","Fish","Chordata","Actinopteri","Gobiiformes","Eleotridae","Gobiomorphus"
1751027,504592,"Gobiomorphus cotidianus/basalis/dinae","Common/Cran/Dinahs bully",10000038,87,"genus","Fish","Chordata","Actinopteri","Gobiiformes","Eleotridae","Gobiomorphus"
1751047,504593,"Anguilla australis","Shortfin eel",7940,414,"species","Fish","Chordata","Actinopteri","Anguilliformes","Anguillidae","Anguilla"
1744572,504593,"Anguilla dieffenbachii","Longfin eel",61127,1624,"species","Fish","Chordata","Actinopteri","Anguilliformes","Anguillidae","Anguilla"
1760082,504593,"Geotria australis","Pouched lamprey",71168,26,"species","Fish","Chordata","Hyperoartia","Petromyzontiformes","Geotriidae","Geotria"
1756090,504593,"Gobiomorphus","Bullies",86236,825,"genus","Fish","Chordata","Actinopteri","Gobiiformes","Eleotridae","Gobiomorphus"
1751051,504593,"Retropinna retropinna","Common smelt",170203,139,"species","Fish","Chordata","Actinopteri","Osmeriformes","Retropinnidae","Retropinna"
1819245,504593,"Cheimarrichthys fosteri","Torrentfish",206139,247,"species","Fish","Chordata","Actinopteri","Uranoscopiformes","Cheimarrichthyidae","Cheimarrichthys"
1816982,504593,"Gobiomorphus cotidianus","Common bully",226931,231,"species","Fish","Chordata","Actinopteri","Gobiiformes","Eleotridae","Gobiomorphus"
1751048,504593,"Aldrichetta forsteri","Yelloweye mullet",443748,40,"species","Fish","Chordata","Actinopteri","Mugiliformes","Mugilidae","Aldrichetta"
1744759,504593,"Gobiomorphus huttoni","Redfin bully",587584,448,"species","Fish","Chordata","Actinopteri","Gobiiformes","Eleotridae","Gobiomorphus"
1751042,504593,"Gobiomorphus cotidianus/basalis/dinae","Common/Cran/Dinahs bully",10000038,182,"genus","Fish","Chordata","Actinopteri","Gobiiformes","Eleotridae","Gobiomorphus"
1756337,504594,"Anguilla australis","Shortfin eel",7940,21,"species","Fish","Chordata","Actinopteri","Anguilliformes","Anguillidae","Anguilla"
1819261,504594,"Oncorhynchus","Salmon/Trout",8016,67,"genus","Fish","Chordata","Actinopteri","Salmoniformes","Salmonidae","Oncorhynchus"
1745184,504594,"Oncorhynchus mykiss","Rainbow trout",8022,17,"species","Fish","Chordata","Actinopteri","Salmoniformes","Salmonidae","Oncorhynchus"
1756351,504594,"Salmo trutta","Brown trout",8032,14,"species","Fish","Chordata","Actinopteri","Salmoniformes","Salmonidae","Salmo"
1756353,504594,"Galaxias","Galaxiids",51242,14,"genus","Fish","Chordata","Actinopteri","Galaxiiformes","Galaxiidae","Galaxias"
1744959,504594,"Anguilla dieffenbachii","Longfin eel",61127,1554,"species","Fish","Chordata","Actinopteri","Anguilliformes","Anguillidae","Anguilla"
1756334,504594,"Galaxias maculatus","Inanga",61620,26,"species","Fish","Chordata","Actinopteri","Galaxiiformes","Galaxiidae","Galaxias"
1819266,504594,"Geotria","Lamprey",71167,18,"genus","Fish","Chordata","Hyperoartia","Petromyzontiformes","Geotriidae","Geotria"
1744987,504594,"Gobiomorphus","Bullies",86236,975,"genus","Fish","Chordata","Actinopteri","Gobiiformes","Eleotridae","Gobiomorphus"
1751077,504594,"Retropinna retropinna","Common smelt",170203,165,"species","Fish","Chordata","Actinopteri","Osmeriformes","Retropinnidae","Retropinna"
1817042,504594,"Gobiomorphus cotidianus","Common bully",226931,362,"species","Fish","Chordata","Actinopteri","Gobiiformes","Eleotridae","Gobiomorphus"
1745195,504594,"Gobiomorphus huttoni","Redfin bully",587584,776,"species","Fish","Chordata","Actinopteri","Gobiiformes","Eleotridae","Gobiomorphus"
1751071,504594,"Gobiomorphus cotidianus/basalis/dinae","Common/Cran/Dinahs bully",10000038,225,"genus","Fish","Chordata","Actinopteri","Gobiiformes","Eleotridae","Gobiomorphus"
1751117,504595,"Anguilla australis","Shortfin eel",7940,115,"species","Fish","Chordata","Actinopteri","Anguilliformes","Anguillidae","Anguilla"
1756649,504595,"Oncorhynchus mykiss","Rainbow trout",8022,10,"species","Fish","Chordata","Actinopteri","Salmoniformes","Salmonidae","Oncorhynchus"
1745379,504595,"Anguilla dieffenbachii","Longfin eel",61127,1624,"species","Fish","Chordata","Actinopteri","Anguilliformes","Anguillidae","Anguilla"
1756620,504595,"Galaxias maculatus","Inanga",61620,149,"species","Fish","Chordata","Actinopteri","Galaxiiformes","Galaxiidae","Galaxias"
1751120,504595,"Geotria australis","Pouched lamprey",71168,59,"species","Fish","Chordata","Hyperoartia","Petromyzontiformes","Geotriidae","Geotria"
1745363,504595,"Gobiomorphus","Bullies",86236,624,"genus","Fish","Chordata","Actinopteri","Gobiiformes","Eleotridae","Gobiomorphus"
1756617,504595,"Retropinna retropinna","Common smelt",170203,26,"species","Fish","Chordata","Actinopteri","Osmeriformes","Retropinnidae","Retropinna"
1819281,504595,"Cheimarrichthys fosteri","Torrentfish",206139,125,"species","Fish","Chordata","Actinopteri","Uranoscopiformes","Cheimarrichthyidae","Cheimarrichthys"
1817108,504595,"Gobiomorphus cotidianus","Common bully",226931,379,"species","Fish","Chordata","Actinopteri","Gobiiformes","Eleotridae","Gobiomorphus"
1745529,504595,"Gobiomorphus huttoni","Redfin bully",587584,670,"species","Fish","Chordata","Actinopteri","Gobiiformes","Eleotridae","Gobiomorphus"
1751110,504595,"Gobiomorphus cotidianus/basalis/dinae","Common/Cran/Dinahs bully",10000038,326,"genus","Fish","Chordata","Actinopteri","Gobiiformes","Eleotridae","Gobiomorphus"
1751154,504596,"Anguilla australis","Shortfin eel",7940,196,"species","Fish","Chordata","Actinopteri","Anguilliformes","Anguillidae","Anguilla"
1745710,504596,"Anguilla dieffenbachii","Longfin eel",61127,1165,"species","Fish","Chordata","Actinopteri","Anguilliformes","Anguillidae","Anguilla"
1751153,504596,"Galaxias maculatus","Inanga",61620,127,"species","Fish","Chordata","Actinopteri","Galaxiiformes","Galaxiidae","Galaxias"
1751158,504596,"Geotria australis","Pouched lamprey",71168,13,"species","Fish","Chordata","Hyperoartia","Petromyzontiformes","Geotriidae","Geotria"
1745725,504596,"Gobiomorphus","Bullies",86236,736,"genus","Fish","Chordata","Actinopteri","Gobiiformes","Eleotridae","Gobiomorphus"
1756882,504596,"Retropinna retropinna","Common smelt",170203,105,"species","Fish","Chordata","Actinopteri","Osmeriformes","Retropinnidae","Retropinna"
1817179,504596,"Cheimarrichthys fosteri","Torrentfish",206139,74,"species","Fish","Chordata","Actinopteri","Uranoscopiformes","Cheimarrichthyidae","Cheimarrichthys"
1817168,504596,"Gobiomorphus cotidianus","Common bully",226931,278,"species","Fish","Chordata","Actinopteri","Gobiiformes","Eleotridae","Gobiomorphus"
1751143,504596,"Gobiomorphus huttoni","Redfin bully",587584,878,"species","Fish","Chordata","Actinopteri","Gobiiformes","Eleotridae","Gobiomorphus"
1751147,504596,"Gobiomorphus cotidianus/basalis/dinae","Common/Cran/Dinahs bully",10000038,229,"genus","Fish","Chordata","Actinopteri","Gobiiformes","Eleotridae","Gobiomorphus"
1751202,504597,"Anguilla australis","Shortfin eel",7940,50,"species","Fish","Chordata","Actinopteri","Anguilliformes","Anguillidae","Anguilla"
1819331,504597,"Oncorhynchus","Salmon/Trout",8016,18,"genus","Fish","Chordata","Actinopteri","Salmoniformes","Salmonidae","Oncorhynchus"
1751211,504597,"Oncorhynchus mykiss","Rainbow trout",8022,21,"species","Fish","Chordata","Actinopteri","Salmoniformes","Salmonidae","Oncorhynchus"
1819334,504597,"Galaxias","Galaxiids",51242,11,"genus","Fish","Chordata","Actinopteri","Galaxiiformes","Galaxiidae","Galaxias"
1746087,504597,"Anguilla dieffenbachii","Longfin eel",61127,703,"species","Fish","Chordata","Actinopteri","Anguilliformes","Anguillidae","Anguilla"
1751208,504597,"Galaxias maculatus","Inanga",61620,44,"species","Fish","Chordata","Actinopteri","Galaxiiformes","Galaxiidae","Galaxias"
1746075,504597,"Gobiomorphus","Bullies",86236,656,"genus","Fish","Chordata","Actinopteri","Gobiiformes","Eleotridae","Gobiomorphus"
1751199,504597,"Retropinna retropinna","Common smelt",170203,128,"species","Fish","Chordata","Actinopteri","Osmeriformes","Retropinnidae","Retropinna"
1757068,504597,"Cheimarrichthys fosteri","Torrentfish",206139,21,"species","Fish","Chordata","Actinopteri","Uranoscopiformes","Cheimarrichthyidae","Cheimarrichthys"
1817217,504597,"Gobiomorphus cotidianus","Common bully",226931,87,"species","Fish","Chordata","Actinopteri","Gobiiformes","Eleotridae","Gobiomorphus"
1746193,504597,"Gobiomorphus huttoni","Redfin bully",587584,568,"species","Fish","Chordata","Actinopteri","Gobiiformes","Eleotridae","Gobiomorphus"
1751186,504597,"Gobiomorphus cotidianus/basalis/dinae","Common/Cran/Dinahs bully",10000038,135,"genus","Fish","Chordata","Actinopteri","Gobiiformes","Eleotridae","Gobiomorphus"
1751238,504598,"Anguilla australis","Shortfin eel",7940,313,"species","Fish","Chordata","Actinopteri","Anguilliformes","Anguillidae","Anguilla"
